COUNTY	CASES	DEATHS	RECOVERED
Merrick-Nebraska	0	0	0
Morrill-Nebraska	0	0	0
Nance-Nebraska	0	0	0
Nemaha-Nebraska	1	0	0
Nuckolls-Nebraska	0	0	0
Otoe-Nebraska	0	0	0
Pawnee-Nebraska	0	0	0
Perkins-Nebraska	0	0	0
Phelps-Nebraska	0	0	0
Pierce-Nebraska	0	0	0
Platte-Nebraska	0	0	0
Polk-Nebraska	0	0	0
Red Willow-Nebraska	0	0	0
Richardson-Nebraska	0	0	0
Rock-Nebraska	0	0	0
Saline-Nebraska	0	0	0
Sarpy-Nebraska	10	0	0
Saunders-Nebraska	2	0	0
Scotts Bluff-Nebraska	0	0	0
Seward-Nebraska	0	0	0
Sheridan-Nebraska	0	0	0
Sherman-Nebraska	0	0	0
Sioux-Nebraska	0	0	0
Stanton-Nebraska	0	0	0
Thayer-Nebraska	0	0	0
Thomas-Nebraska	0	0	0
Thurston-Nebraska	0	0	0
Valley-Nebraska	0	0	0
Washington-Nebraska	5	0	0
Wayne-Nebraska	0	0	0
Webster-Nebraska	0	0	0
Wheeler-Nebraska	0	0	0
York-Nebraska	0	0	0
Churchill-Nevada	0	0	0
Clark-Nevada	443	10	0
Douglas-Nevada	3	0	0
Elko-Nevada	2	0	0
Esmeralda-Nevada	0	0	0
Eureka-Nevada	0	0	0
Humboldt-Nevada	1	0	0
Lander-Nevada	0	0	0
Lincoln-Nevada	0	0	0
Lyon-Nevada	1	0	0
Mineral-Nevada	0	0	0
Nye-Nevada	1	0	0
Pershing-Nevada	0	0	0
Storey-Nevada	0	0	0
Washoe-Nevada	67	0	0
White Pine-Nevada	0	0	0
Carson City-Nevada	2	0	0
Belknap-New Hampshire	8	0	0
Carroll-New Hampshire	7	0	0
Cheshire-New Hampshire	2	0	0
Coos-New Hampshire	0	0	0
Grafton-New Hampshire	23	0	0
Hillsborough-New Hampshire	31	1	0
Merrimack-New Hampshire	7	0	0
Rockingham-New Hampshire	67	0	0
Strafford-New Hampshire	7	0	0
Sullivan-New Hampshire	2	0	0
Atlantic-New Jersey	14	0	0
Bergen-New Jersey	1505	6	0
Burlington-New Jersey	88	0	0
Camden-New Jersey	95	1	0
Cape May-New Jersey	7	0	0
Cumberland-New Jersey	9	0	0
Essex-New Jersey	826	4	0
Gloucester-New Jersey	40	0	0
Hudson-New Jersey	594	2	0
Hunterdon-New Jersey	52	0	0
Mercer-New Jersey	131	0	0
Middlesex-New Jersey	640	0	0
Monmouth-New Jersey	634	3	0
Morris-New Jersey	391	1	0
Ocean-New Jersey	484	1	0
Passaic-New Jersey	484	7	0
Salem-New Jersey	3	0	0
Somerset-New Jersey	222	1	0
Sussex-New Jersey	65	0	0
Union-New Jersey	519	0	0
Warren-New Jersey	38	0	0
Bernalillo-New Mexico	55	0	0
Catron-New Mexico	0	0	0
Chaves-New Mexico	4	0	0
Cibola-New Mexico	1	0	0
Colfax-New Mexico	0	0	0
Curry-New Mexico	1	0	0
De Baca-New Mexico	0	0	0
Dona Ana-New Mexico	16	0	0
Eddy-New Mexico	1	1	0
Grant-New Mexico	0	0	0
Guadalupe-New Mexico	0	0	0
Harding-New Mexico	0	0	0
Hidalgo-New Mexico	0	0	0
Lea-New Mexico	1	0	0
Lincoln-New Mexico	0	0	0
Los Alamos-New Mexico	0	0	0
Luna-New Mexico	0	0	0
McKinley-New Mexico	3	0	0
Mora-New Mexico	0	0	0
Otero-New Mexico	0	0	0
Quay-New Mexico	0	0	0
Rio Arriba-New Mexico	2	0	0
Roosevelt-New Mexico	0	0	0
Sandoval-New Mexico	10	0	0
San Juan-New Mexico	14	0	0
San Miguel-New Mexico	1	0	0
Santa Fe-New Mexico	22	0	0
Sierra-New Mexico	0	0	0
Socorro-New Mexico	2	0	0
Taos-New Mexico	3	0	0
Torrance-New Mexico	0	0	0
Union-New Mexico	0	0	0
Valencia-New Mexico	0	0	0
Albany-New York	187	0	0
Allegany-New York	2	0	0
Bronx-New York	0	0	0
Broome-New York	18	2	0
Cattaraugus-New York	0	0	0
Cayuga-New York	2	0	0
Chautauqua-New York	2	0	0
Chemung-New York	11	0	0
Chenango-New York	4	0	0
Clinton-New York	11	0	0
Columbia-New York	27	0	0
Cortland-New York	4	0	0
Delaware-New York	8	0	0
Dutchess-New York	225	1	0
Erie-New York	245	5	0
Essex-New York	5	0	0
Franklin-New York	2	0	0
Fulton-New York	1	0	0
Genesee-New York	6	0	0
Greene-New York	6	0	0
Hamilton-New York	2	0	0
Herkimer-New York	9	0	0
Jefferson-New York	4	0	0
Kings-New York	0	0	0
Lewis-New York	0	0	0
Livingston-New York	3	0	0
Madison-New York	17	1	0
Monroe-New York	166	4	0
Montgomery-New York	5	0	0
Nassau-New York	4657	19	0
New York-New York	0	0	0
Niagara-New York	23	0	0
Oneida-New York	13	0	0
Onondaga-New York	123	1	0
Ontario-New York	14	0	0
Orange-New York	910	1	0
Orleans-New York	3	0	0
Oswego-New York	4	0	0
Otsego-New York	5	0	0
Putnam-New York	111	0	0
Queens-New York	0	0	0
Rensselaer-New York	44	0	0
Richmond-New York	0	0	0
Rockland-New York	1457	7	0
St Lawrence-New York	0	0	0
Saratoga-New York	82	0	0
Schenectady-New York	66	1	0
Schoharie-New York	3	0	0
Schuyler-New York	0	0	0
Seneca-New York	0	0	0
Steuben-New York	12	0	0
Suffolk-New York	3385	30	0
Sullivan-New York	64	0	0
Tioga-New York	2	0	0
Tompkins-New York	32	0	0
Ulster-New York	98	0	0
Warren-New York	8	0	0
Washington-New York	6	0	0
Wayne-New York	11	0	0
Westchester-New York	7187	1	0
Wyoming-New York	7	1	0
Yates-New York	0	0	0
Alamance-North Carolina	5	0	0
Alexander-North Carolina	0	0	0
Alleghany-North Carolina	0	0	0
Anson-North Carolina	0	0	0
Ashe-North Carolina	0	0	0
Avery-North Carolina	0	0	0
Beaufort-North Carolina	3	0	0
Bertie-North Carolina	3	0	0
Bladen-North Carolina	0	0	0
Brunswick-North Carolina	11	0	0
Buncombe-North Carolina	15	0	0
Burke-North Carolina	3	0	0
Cabarrus-North Carolina	22	2	0
Caldwell-North Carolina	3	0	0
Camden-North Carolina	0	0	0
Carteret-North Carolina	5	0	0
Caswell-North Carolina	0	0	0
Catawba-North Carolina	10	0	0
Chatham-North Carolina	11	0	0
Cherokee-North Carolina	4	0	0
Chowan-North Carolina	0	0	0
Clay-North Carolina	0	0	0
Cleveland-North Carolina	2	0	0
Columbus-North Carolina	0	0	0
Craven-North Carolina	4	0	0
Cumberland-North Carolina	8	0	0
Currituck-North Carolina	0	0	0
Dare-North Carolina	2	0	0
Davidson-North Carolina	12	0	0
Davie-North Carolina	2	0	0
Duplin-North Carolina	1	0	0
Durham-North Carolina	93	0	0
Edgecombe-North Carolina	0	0	0
Forsyth-North Carolina	24	0	0
Franklin-North Carolina	5	0	0
Gaston-North Carolina	17	0	0
Gates-North Carolina	0	0	0
Graham-North Carolina	0	0	0
Granville-North Carolina	3	0	0
Greene-North Carolina	0	0	0
Guilford-North Carolina	31	0	0
Halifax-North Carolina	1	0	0
Harnett-North Carolina	11	1	0
Haywood-North Carolina	0	0	0
Henderson-North Carolina	7	0	0
Hertford-North Carolina	3	0	0
Hoke-North Carolina	2	0	0
Hyde-North Carolina	1	0	0
Iredell-North Carolina	15	0	0
Jackson-North Carolina	1	0	0
Johnston-North Carolina	9	1	0
Jones-North Carolina	0	0	0
Lee-North Carolina	2	0	0
Lenoir-North Carolina	3	0	0
Lincoln-North Carolina	1	0	0
McDowell-North Carolina	2	0	0
Macon-North Carolina	0	0	0
Madison-North Carolina	0	0	0
Martin-North Carolina	0	0	0
Mecklenburg-North Carolina	259	0	0
Mitchell-North Carolina	1	0	0
Montgomery-North Carolina	3	0	0
Moore-North Carolina	3	0	0
Nash-North Carolina	4	0	0
New Hanover-North Carolina	15	0	0
Northampton-North Carolina	3	0	0
Onslow-North Carolina	4	0	0
Orange-North Carolina	24	0	0
Pamlico-North Carolina	0	0	0
Pasquotank-North Carolina	1	0	0
Pender-North Carolina	0	0	0
Perquimans-North Carolina	0	0	0
Person-North Carolina	1	0	0
Pitt-North Carolina	8	0	0
Polk-North Carolina	1	0	0
Randolph-North Carolina	8	0	0
Richmond-North Carolina	0	0	0
Robeson-North Carolina	2	0	0
Rockingham-North Carolina	0	0	0
Rowan-North Carolina	12	0	0
Rutherford-North Carolina	0	0	0
Sampson-North Carolina	1	0	0
Scotland-North Carolina	1	0	0
Stanly-North Carolina	0	0	0
Stokes-North Carolina	0	0	0
Surry-North Carolina	1	0	0
Swain-North Carolina	1	0	0
Transylvania-North Carolina	3	0	0
Tyrrell-North Carolina	0	0	0
Union-North Carolina	34	0	0
Vance-North Carolina	2	0	0
Wake-North Carolina	123	0	0
Warren-North Carolina	0	0	0
Washington-North Carolina	0	0	0
Watauga-North Carolina	5	0	0
Wayne-North Carolina	3	0	0
Wilkes-North Carolina	0	0	0
Wilson-North Carolina	7	0	0
Yadkin-North Carolina	0	0	0
Yancey-North Carolina	0	0	0
Adams-North Dakota	0	0	0
Barnes-North Dakota	0	0	0
Benson-North Dakota	0	0	0
Billings-North Dakota	0	0	0
Bottineau-North Dakota	0	0	0
Bowman-North Dakota	0	0	0
Burke-North Dakota	0	0	0
Burleigh-North Dakota	25	0	0
Cass-North Dakota	11	1	0
Cavalier-North Dakota	0	0	0
Dickey-North Dakota	0	0	0
Divide-North Dakota	0	0	0
Dunn-North Dakota	1	0	0
Eddy-North Dakota	0	0	0
Emmons-North Dakota	0	0	0
Foster-North Dakota	1	0	0
Golden Valley-North Dakota	0	0	0
Grand Forks-North Dakota	0	0	0
Grant-North Dakota	0	0	0
Griggs-North Dakota	0	0	0
Hettinger-North Dakota	0	0	0
Kidder-North Dakota	0	0	0
La Moure-North Dakota	0	0	0
Logan-North Dakota	0	0	0
McHenry-North Dakota	1	0	0
McIntosh-North Dakota	1	0	0
McKenzie-North Dakota	0	0	0
McLean-North Dakota	0	0	0
Mercer-North Dakota	0	0	0
Morton-North Dakota	11	0	0
Mountrail-North Dakota	0	0	0
Nelson-North Dakota	0	0	0
Oliver-North Dakota	0	0	0
Pembina-North Dakota	0	0	0
Pierce-North Dakota	2	0	0
Ramsey-North Dakota	3	0	0
Ransom-North Dakota	0	0	0
Renville-North Dakota	0	0	0
Richland-North Dakota	0	0	0
Rolette-North Dakota	0	0	0
Sargent-North Dakota	0	0	0
Sheridan-North Dakota	0	0	0
Sioux-North Dakota	0	0	0
Slope-North Dakota	0	0	0
Stark-North Dakota	7	0	0
Steele-North Dakota	0	0	0
Stutsman-North Dakota	0	0	0
Towner-North Dakota	0	0	0
Traill-North Dakota	0	0	0
Walsh-North Dakota	1	0	0
Ward-North Dakota	4	0	0
Wells-North Dakota	0	0	0
Williams-North Dakota	0	0	0
Adams-Ohio	0	0	0
Allen-Ohio	0	0	0
Ashland-Ohio	3	0	0
Ashtabula-Ohio	5	0	0
Athens-Ohio	1	0	0
Auglaize-Ohio	0	0	0
Belmont-Ohio	6	0	0
Brown-Ohio	0	0	0
Butler-Ohio	23	0	0
Carroll-Ohio	3	0	0
Champaign-Ohio	2	0	0
Clark-Ohio	2	0	0
Clermont-Ohio	6	0	0
Clinton-Ohio	2	0	0
Columbiana-Ohio	7	1	0
Coshocton-Ohio	4	0	0
Crawford-Ohio	1	0	0
Cuyahoga-Ohio	330	2	0
Darke-Ohio	1	0	0
Defiance-Ohio	5	0	0
Delaware-Ohio	20	0	0
Erie-Ohio	3	1	0
Fairfield-Ohio	8	0	0
Fayette-Ohio	1	0	0
Franklin-Ohio	152	2	0
Fulton-Ohio	2	0	0
Gallia-Ohio	1	1	0
Geauga-Ohio	10	0	0
Greene-Ohio	3	0	0
Guernsey-Ohio	0	0	0
Hamilton-Ohio	63	0	0
Hancock-Ohio	2	0	0
Hardin-Ohio	0	0	0
Harrison-Ohio	0	0	0
Henry-Ohio	0	0	0
Highland-Ohio	1	0	0
Hocking-Ohio	0	0	0
Holmes-Ohio	0	0	0
Huron-Ohio	3	0	0
Jackson-Ohio	0	0	0
Jefferson-Ohio	1	0	0
Knox-Ohio	2	0	0
Lake-Ohio	27	0	0
Lawrence-Ohio	1	0	0
Licking-Ohio	10	0	0
Logan-Ohio	2	0	0
Lorain-Ohio	56	0	0
Lucas-Ohio	48	2	0
Madison-Ohio	3	0	0
Mahoning-Ohio	68	2	0
Marion-Ohio	5	0	0
Medina-Ohio	32	0	0
Meigs-Ohio	0	0	0
Mercer-Ohio	2	0	0
Miami-Ohio	32	4	0
Monroe-Ohio	0	0	0
Montgomery-Ohio	19	0	0
Morgan-Ohio	0	0	0
Morrow-Ohio	0	0	0
Muskingum-Ohio	2	0	0
Noble-Ohio	0	0	0
Ottawa-Ohio	0	0	0
Paulding-Ohio	0	0	0
Perry-Ohio	0	0	0
Pickaway-Ohio	2	0	0
Pike-Ohio	0	0	0
Portage-Ohio	13	0	0
Preble-Ohio	0	0	0
Putnam-Ohio	0	0	0
Richland-Ohio	4	0	0
Ross-Ohio	0	0	0
Sandusky-Ohio	1	0	0
Scioto-Ohio	0	0	0
Seneca-Ohio	1	0	0
Shelby-Ohio	1	0	0
Stark-Ohio	22	2	0
Summit-Ohio	65	1	0
Trumbull-Ohio	17	1	0
Tuscarawas-Ohio	3	0	0
Union-Ohio	3	0	0
Van Wert-Ohio	0	0	0
Vinton-Ohio	0	0	0
Warren-Ohio	11	0	0
Washington-Ohio	2	0	0
Wayne-Ohio	3	0	0
Williams-Ohio	0	0	0
Wood-Ohio	8	0	0
Wyandot-Ohio	1	0	0
Adair-Oklahoma	3	0	0
Alfalfa-Oklahoma	0	0	0
Atoka-Oklahoma	0	0	0
Beaver-Oklahoma	0	0	0
Beckham-Oklahoma	0	0	0
Blaine-Oklahoma	0	0	0
Bryan-Oklahoma	1	0	0
Caddo-Oklahoma	1	0	0
Canadian-Oklahoma	11	0	0
Carter-Oklahoma	1	0	0
Cherokee-Oklahoma	1	0	0
Choctaw-Oklahoma	1	0	0
Cimarron-Oklahoma	0	0	0
Cleveland-Oklahoma	39	3	0
Coal-Oklahoma	0	0	0
Comanche-Oklahoma	6	0	0
Cotton-Oklahoma	0	0	0
Craig-Oklahoma	1	0	0
Creek-Oklahoma	14	1	0
Custer-Oklahoma	3	0	0
Delaware-Oklahoma	2	0	0
Dewey-Oklahoma	0	0	0
Ellis-Oklahoma	0	0	0
Garfield-Oklahoma	0	0	0
Garvin-Oklahoma	2	0	0
Grady-Oklahoma	2	0	0
Grant-Oklahoma	0	0	0
Greer-Oklahoma	0	0	0
Harmon-Oklahoma	0	0	0
Harper-Oklahoma	0	0	0
Haskell-Oklahoma	0	0	0
Hughes-Oklahoma	0	0	0
Jackson-Oklahoma	1	0	0
Jefferson-Oklahoma	0	0	0
Johnston-Oklahoma	0	0	0
Kay-Oklahoma	17	0	0
Kingfisher-Oklahoma	0	0	0
Kiowa-Oklahoma	0	0	0
Latimer-Oklahoma	1	0	0
Le Flore-Oklahoma	0	0	0
Lincoln-Oklahoma	3	0	0
Logan-Oklahoma	3	0	0
Love-Oklahoma	0	0	0
McClain-Oklahoma	2	0	0
McCurtain-Oklahoma	0	0	0
McIntosh-Oklahoma	0	0	0
Major-Oklahoma	0	0	0
Marshall-Oklahoma	0	0	0
Mayes-Oklahoma	2	0	0
Murray-Oklahoma	0	0	0
Muskogee-Oklahoma	5	0	0
Noble-Oklahoma	3	0	0
Nowata-Oklahoma	0	0	0
Okfuskee-Oklahoma	0	0	0
Oklahoma-Oklahoma	94	2	0
Okmulgee-Oklahoma	2	0	0
Osage-Oklahoma	5	0	0
Ottawa-Oklahoma	1	0	0
Pawnee-Oklahoma	14	1	0
Payne-Oklahoma	7	0	0
Pittsburg-Oklahoma	2	0	0
Pontotoc-Oklahoma	2	0	0
Pottawatomie-Oklahoma	2	0	0
Pushmataha-Oklahoma	0	0	0
Roger Mills-Oklahoma	0	0	0
Rogers-Oklahoma	0	0	0
Seminole-Oklahoma	0	0	0
Sequoyah-Oklahoma	1	0	0
Stephens-Oklahoma	1	0	0
Texas-Oklahoma	0	0	0
Tillman-Oklahoma	0	0	0
Tulsa-Oklahoma	49	1	0
Wagoner-Oklahoma	8	0	0
Washington-Oklahoma	9	0	0
Washita-Oklahoma	0	0	0
Woods-Oklahoma	0	0	0
Woodward-Oklahoma	0	0	0
Baker-Oregon	0	0	0
Benton-Oregon	6	0	0
Clackamas-Oregon	31	2	0
Clatsop-Oregon	2	0	0
Columbia-Oregon	1	0	0
Coos-Oregon	0	0	0
Crook-Oregon	0	0	0
Curry-Oregon	0	0	0
Deschutes-Oregon	18	0	0
Douglas-Oregon	4	0	0
Gilliam-Oregon	0	0	0
Grant-Oregon	1	0	0
Harney-Oregon	0	0	0
Hood River-Oregon	1	0	0
Jackson-Oregon	6	0	0
Jefferson-Oregon	0	0	0
Josephine-Oregon	4	0	0
Klamath-Oregon	2	0	0
Lake-Oregon	0	0	0
Lane-Oregon	10	1	0
Lincoln-Oregon	1	0	0
Linn-Oregon	28	1	0
Malheur-Oregon	0	0	0
Marion-Oregon	83	3	0
Morrow-Oregon	1	0	0
Multnomah-Oregon	67	2	0
Polk-Oregon	10	0	0
Sherman-Oregon	0	0	0
Tillamook-Oregon	1	0	0
Umatilla-Oregon	3	0	0
Union-Oregon	1	0	0
Wallowa-Oregon	0	0	0
Wasco-Oregon	2	0	0
Washington-Oregon	122	3	0
Wheeler-Oregon	0	0	0
Yamhill-Oregon	11	0	0
Adams-Pennsylvania	8	0	0
Allegheny-Pennsylvania	158	2	0
Armstrong-Pennsylvania	1	0	0
Beaver-Pennsylvania	14	0	0
Bedford-Pennsylvania	0	0	0
Berks-Pennsylvania	65	0	0
Blair-Pennsylvania	1	0	0
Bradford-Pennsylvania	2	0	0
Bucks-Pennsylvania	144	0	0
Butler-Pennsylvania	26	1	0
Cambria-Pennsylvania	1	0	0
Cameron-Pennsylvania	0	0	0
Carbon-Pennsylvania	2	0	0
Centre-Pennsylvania	11	0	0
Chester-Pennsylvania	107	0	0
Clarion-Pennsylvania	0	0	0
Clearfield-Pennsylvania	2	0	0
Clinton-Pennsylvania	0	0	0
Columbia-Pennsylvania	3	0	0
Crawford-Pennsylvania	1	0	0
Cumberland-Pennsylvania	16	0	0
Dauphin-Pennsylvania	18	0	0
Delaware-Pennsylvania	185	3	0
Elk-Pennsylvania	0	0	0
Erie-Pennsylvania	7	0	0
Fayette-Pennsylvania	9	0	0
Forest-Pennsylvania	0	0	0
Franklin-Pennsylvania	5	0	0
Fulton-Pennsylvania	0	0	0
Greene-Pennsylvania	4	0	0
Huntingdon-Pennsylvania	0	0	0
Indiana-Pennsylvania	2	0	0
Jefferson-Pennsylvania	0	0	0
Juniata-Pennsylvania	1	0	0
Lackawanna-Pennsylvania	35	2	0
Lancaster-Pennsylvania	33	0	0
Lawrence-Pennsylvania	4	0	0
Lebanon-Pennsylvania	12	0	0
Lehigh-Pennsylvania	93	2	0
Luzerne-Pennsylvania	55	2	0
Lycoming-Pennsylvania	2	0	0
McKean-Pennsylvania	0	0	0
Mercer-Pennsylvania	4	0	0
Mifflin-Pennsylvania	0	0	0
Monroe-Pennsylvania	98	2	0
Montgomery-Pennsylvania	374	3	0
Montour-Pennsylvania	4	0	0
Northampton-Pennsylvania	79	3	0
Northumberland-Pennsylvania	0	0	0
Perry-Pennsylvania	0	0	0
Philadelphia-Pennsylvania	637	2	0
Pike-Pennsylvania	23	0	0
Potter-Pennsylvania	1	0	0
Schuylkill-Pennsylvania	13	0	0
Snyder-Pennsylvania	0	0	0
Somerset-Pennsylvania	2	0	0
Sullivan-Pennsylvania	0	0	0
Susquehanna-Pennsylvania	1	0	0
Tioga-Pennsylvania	0	0	0
Union-Pennsylvania	1	0	0
Venango-Pennsylvania	0	0	0
Warren-Pennsylvania	1	0	0
Washington-Pennsylvania	14	0	0
Wayne-Pennsylvania	6	0	0
Westmoreland-Pennsylvania	30	0	0
Wyoming-Pennsylvania	0	0	0
York-Pennsylvania	30	0	0
Bristol-Rhode Island	6	0	0
Kent-Rhode Island	9	0	0
Newport-Rhode Island	12	0	0
Providence-Rhode Island	91	0	0
Washington-Rhode Island	14	0	0
Abbeville-South Carolina	4	0	0
Aiken-South Carolina	6	0	0
Allendale-South Carolina	0	0	0
Anderson-South Carolina	21	0	0
Bamberg-South Carolina	0	0	0
Barnwell-South Carolina	0	0	0
Beaufort-South Carolina	35	0	0
Berkeley-South Carolina	10	0	0
Calhoun-South Carolina	1	0	0
Charleston-South Carolina	92	1	0
Cherokee-South Carolina	0	0	0
Chester-South Carolina	1	0	0
Chesterfield-South Carolina	4	0	0
Clarendon-South Carolina	6	1	0
Colleton-South Carolina	2	0	0
Darlington-South Carolina	8	0	0
Dillon-South Carolina	1	0	0
Dorchester-South Carolina	9	0	0
Edgefield-South Carolina	1	0	0
Fairfield-South Carolina	4	0	0
Florence-South Carolina	11	3	0
Georgetown-South Carolina	3	0	0
Greenville-South Carolina	51	1	0
Greenwood-South Carolina	2	0	0
Hampton-South Carolina	0	0	0
Horry-South Carolina	24	1	0
Jasper-South Carolina	3	0	0
Kershaw-South Carolina	70	2	0
Lancaster-South Carolina	8	0	0
Laurens-South Carolina	0	0	0
Lee-South Carolina	2	0	0
Lexington-South Carolina	25	1	0
McCormick-South Carolina	0	0	0
Marion-South Carolina	1	0	0
Marlboro-South Carolina	1	0	0
Newberry-South Carolina	1	0	0
Oconee-South Carolina	3	0	0
Orangeburg-South Carolina	12	0	0
Pickens-South Carolina	7	0	0
Richland-South Carolina	65	1	0
Saluda-South Carolina	1	0	0
Spartanburg-South Carolina	16	0	0
Sumter-South Carolina	10	2	0
Union-South Carolina	1	0	0
Williamsburg-South Carolina	1	0	0
York-South Carolina	19	0	0
Aurora-South Dakota	1	0	0
Beadle-South Dakota	16	0	0
Bennett-South Dakota	0	0	0
Bon Homme-South Dakota	1	0	0
Brookings-South Dakota	1	0	0
Brown-South Dakota	2	0	0
Brule-South Dakota	0	0	0
Buffalo-South Dakota	0	0	0
Butte-South Dakota	0	0	0
Campbell-South Dakota	0	0	0
Charles Mix-South Dakota	1	0	0
Clark-South Dakota	0	0	0
Clay-South Dakota	0	0	0
Codington-South Dakota	1	0	0
Corson-South Dakota	0	0	0
Custer-South Dakota	0	0	0
Davison-South Dakota	2	0	0
Day-South Dakota	0	0	0
Deuel-South Dakota	0	0	0
Dewey-South Dakota	0	0	0
Douglas-South Dakota	0	0	0
Edmunds-South Dakota	0	0	0
Fall River-South Dakota	0	0	0
Faulk-South Dakota	1	0	0
Grant-South Dakota	0	0	0
Gregory-South Dakota	0	0	0
Haakon-South Dakota	0	0	0
Hamlin-South Dakota	0	0	0
Hand-South Dakota	0	0	0
Hanson-South Dakota	0	0	0
Harding-South Dakota	0	0	0
Hughes-South Dakota	1	0	0
Hutchinson-South Dakota	0	0	0
Hyde-South Dakota	0	0	0
Jackson-South Dakota	0	0	0
Jerauld-South Dakota	0	0	0
Jones-South Dakota	0	0	0
Kingsbury-South Dakota	0	0	0
Lake-South Dakota	0	0	0
Lawrence-South Dakota	2	0	0
Lincoln-South Dakota	2	0	0
Lyman-South Dakota	1	0	0
McCook-South Dakota	2	0	0
McPherson-South Dakota	0	0	0
Marshall-South Dakota	0	0	0
Meade-South Dakota	1	0	0
Mellette-South Dakota	0	0	0
Miner-South Dakota	0	0	0
Minnehaha-South Dakota	18	0	0
Moody-South Dakota	0	0	0
Pennington-South Dakota	3	1	0
Perkins-South Dakota	0	0	0
Potter-South Dakota	0	0	0
Roberts-South Dakota	0	0	0
Sanborn-South Dakota	0	0	0
Shannon-South Dakota	0	0	0
Spink-South Dakota	0	0	0
Stanley-South Dakota	0	0	0
Sully-South Dakota	0	0	0
Todd-South Dakota	1	0	0
Tripp-South Dakota	0	0	0
Turner-South Dakota	0	0	0
Union-South Dakota	1	0	0
Walworth-South Dakota	0	0	0
Yankton-South Dakota	0	0	0
Ziebach-South Dakota	0	0	0
Anderson-Tennessee	4	0	0
Bedford-Tennessee	1	0	0
Benton-Tennessee	2	0	0
Bledsoe-Tennessee	0	0	0
Blount-Tennessee	6	0	0
Bradley-Tennessee	6	0	0
Campbell-Tennessee	4	0	0
Cannon-Tennessee	2	0	0
Carroll-Tennessee	4	0	0
Carter-Tennessee	0	0	0
Cheatham-Tennessee	7	0	0
Chester-Tennessee	2	0	0
Claiborne-Tennessee	2	0	0
Clay-Tennessee	0	0	0
Cocke-Tennessee	1	0	0
Coffee-Tennessee	0	0	0
Crockett-Tennessee	0	0	0
Cumberland-Tennessee	6	0	0
Davidson-Tennessee	312	2	0
Decatur-Tennessee	0	0	0
De Kalb-Tennessee	0	0	0
Dickson-Tennessee	9	0	0
Dyer-Tennessee	3	0	0
Fayette-Tennessee	3	0	0
Fentress-Tennessee	0	0	0
Franklin-Tennessee	3	0	0
Gibson-Tennessee	2	0	0
Giles-Tennessee	0	0	0
Grainger-Tennessee	0	0	0
Greene-Tennessee	8	0	0
Grundy-Tennessee	1	0	0
Hamblen-Tennessee	2	0	0
Hamilton-Tennessee	30	1	0
Hancock-Tennessee	0	0	0
Hardeman-Tennessee	0	0	0
Hardin-Tennessee	1	0	0
Hawkins-Tennessee	2	0	0
Haywood-Tennessee	0	0	0
Henderson-Tennessee	0	0	0
Henry-Tennessee	0	0	0
Hickman-Tennessee	0	0	0
Houston-Tennessee	2	0	0
Humphreys-Tennessee	0	0	0
Jackson-Tennessee	0	0	0
Jefferson-Tennessee	5	0	0
Johnson-Tennessee	0	0	0
Knox-Tennessee	31	0	0
Lake-Tennessee	0	0	0
Lauderdale-Tennessee	0	0	0
Lawrence-Tennessee	0	0	0
Lewis-Tennessee	2	0	0
Lincoln-Tennessee	1	0	0
Loudon-Tennessee	6	0	0
McMinn-Tennessee	3	0	0
McNairy-Tennessee	0	0	0
Macon-Tennessee	1	0	0
Madison-Tennessee	3	0	0
Marion-Tennessee	2	0	0
Marshall-Tennessee	0	0	0
Maury-Tennessee	7	0	0
Meigs-Tennessee	1	0	0
Monroe-Tennessee	2	0	0
Montgomery-Tennessee	9	0	0
Moore-Tennessee	0	0	0
Morgan-Tennessee	0	0	0
Obion-Tennessee	0	0	0
Overton-Tennessee	1	0	0
Perry-Tennessee	2	0	0
Pickett-Tennessee	0	0	0
Polk-Tennessee	0	0	0
Putnam-Tennessee	13	0	0
Rhea-Tennessee	0	0	0
Roane-Tennessee	1	0	0
Robertson-Tennessee	22	0	0
Rutherford-Tennessee	39	0	0
Scott-Tennessee	2	0	0
Sequatchie-Tennessee	0	0	0
Sevier-Tennessee	6	0	0
Shelby-Tennessee	223	0	0
Smith-Tennessee	1	0	0
Stewart-Tennessee	0	0	0
Sullivan-Tennessee	6	0	0
Sumner-Tennessee	58	0	0
Tipton-Tennessee	10	0	0
Trousdale-Tennessee	0	0	0
Unicoi-Tennessee	1	0	0
Union-Tennessee	0	0	0
Van Buren-Tennessee	0	0	0
Warren-Tennessee	0	0	0
Washington-Tennessee	10	0	0
Wayne-Tennessee	0	0	0
Weakley-Tennessee	0	0	0
White-Tennessee	1	0	0
Williamson-Tennessee	91	0	0
Wilson-Tennessee	20	0	0
Anderson-Texas	0	0	0
Andrews-Texas	0	0	0
Angelina-Texas	2	0	0
Aransas-Texas	0	0	0
Archer-Texas	0	0	0
Armstrong-Texas	0	0	0
Atascosa-Texas	2	0	0
Austin-Texas	1	0	0
Bailey-Texas	0	0	0
Bandera-Texas	0	0	0
Bastrop-Texas	2	0	0
Baylor-Texas	0	0	0
Bee-Texas	0	0	0
Bell-Texas	25	1	0
Bexar-Texas	113	5	0
Blanco-Texas	1	0	0
Borden-Texas	0	0	0
Bosque-Texas	0	0	0
Bowie-Texas	2	0	0
Brazoria-Texas	39	0	0
